wellName,datasetName,Formation,MD,DTc,DTs,E_DYN,G_DYN,K_DYN,Lame_K-G,M_K-G,PhiMac,PhiMic,PR,RHOB,SSVE,SVEL,VPVS,ECGR,PEFZ,,
,,,m,us/ft,us/ft,Pa,Pa,Pa,Pa,Pa,v/v,v/v,,g/cm3,m/s,m/s,,gAPI,b/e,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5866.8784,54.23582,91.64041,7.15E+10,2.91E+10,4.42E+10,2.48E+10,8.29E+10,0.03833776,0.003753127,0.2304503,2.626169,3326.096,5619.958,1.689662,9.881295,4.226286,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5867.0308,53.64233,90.85275,7.30E+10,2.96E+10,4.55E+10,2.57E+10,8.50E+10,0.03643418,0.001294143,0.2324121,2.631995,3354.948,5682.376,1.693709,9.877978,4.188019,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5867.1832,52.73782,89.89978,7.52E+10,3.04E+10,4.78E+10,2.75E+10,8.83E+10,0.03373324,0.000259021,0.2376498,2.641348,3390.555,5780.044,1.704713,9.324901,4.166412,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5867.3356,51.89134,89.31483,7.70E+10,3.09E+10,5.04E+10,2.98E+10,9.16E+10,0.03045702,7.50E-06,0.2451905,2.65494,3412.653,5874.1,1.721258,9.208493,4.163526,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5867.488,51.85334,89.49686,7.71E+10,3.09E+10,5.09E+10,3.03E+10,9.21E+10,0.02753189,4.60E-06,0.2473399,2.665668,3405.732,5878.24,1.725976,9.325818,4.178142,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5867.6404,52.27878,89.87923,7.63E+10,3.06E+10,4.97E+10,2.93E+10,9.06E+10,0.02645452,0.000246963,0.2443393,2.664342,3391.227,5830.37,1.719245,9.152266,4.26446,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5867.7928,53.33312,89.97814,7.48E+10,3.04E+10,4.61E+10,2.58E+10,8.67E+10,0.02710124,0.000427707,0.2289034,2.651744,3387.49,5716.207,1.687453,8.950208,4.386026,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5867.9452,53.97148,89.93694,7.38E+10,3.03E+10,4.37E+10,2.35E+10,8.41E+10,0.02742178,0.000187161,0.2185983,2.635482,3389.041,5647.428,1.666379,8.687081,4.510098,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5868.0976,52.88955,89.75571,7.48E+10,3.03E+10,4.69E+10,2.67E+10,8.73E+10,0.02425104,5.49E-06,0.2337374,2.62695,3395.893,5764.674,1.697501,8.575019,4.56461,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5868.25,51.61946,89.63406,7.63E+10,3.05E+10,5.13E+10,3.10E+10,9.19E+10,0.01872449,2.74E-06,0.2518163,2.636482,3400.493,5905.13,1.736551,8.922039,4.521188,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5868.4024,51.72774,89.24679,7.73E+10,3.10E+10,5.09E+10,3.03E+10,9.22E+10,0.01683374,5.65E-06,0.2468755,2.656348,3415.296,5892.737,1.725469,8.661705,4.45161,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5868.5548,52.44074,89.11365,7.73E+10,3.13E+10,4.86E+10,2.78E+10,9.03E+10,0.02082152,0.000231434,0.2351037,2.673564,3420.359,5812.495,1.69937,8.889968,4.33398,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5868.7072,53.11343,89.13613,7.66E+10,3.13E+10,4.64E+10,2.56E+10,8.81E+10,0.02830722,0.001174711,0.2246562,2.675438,3419.491,5738.902,1.678302,9.003984,4.244739,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5868.8596,53.12905,89.17695,7.63E+10,3.11E+10,4.62E+10,2.54E+10,8.77E+10,0.0349784,0.00355047,0.2248275,2.664816,3417.927,5737.091,1.678539,8.883252,4.16015,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5869.012,52.81832,89.22341,7.62E+10,3.10E+10,4.71E+10,2.64E+10,8.83E+10,0.03316457,0.01001645,0.230248,2.652164,3416.144,5770.742,1.689255,8.682672,4.144885,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5869.1644,52.76498,89.36197,7.59E+10,3.08E+10,4.73E+10,2.67E+10,8.83E+10,0.02554779,0.01712169,0.2323637,2.647563,3410.855,5776.56,1.693584,8.053449,4.167333,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5869.3168,53.52991,89.44141,7.53E+10,3.08E+10,4.50E+10,2.45E+10,8.61E+10,0.01945417,0.02133452,0.2207336,2.655617,3407.818,5694.832,1.671116,8.229609,4.190999,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5869.4692,54.10724,89.33767,7.51E+10,3.10E+10,4.32E+10,2.25E+10,8.46E+10,0.0169687,0.02324891,0.2103444,2.6659,3411.776,5633.258,1.651123,8.034022,4.223388,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5869.6216,53.51125,89.08517,7.61E+10,3.13E+10,4.50E+10,2.41E+10,8.67E+10,0.01660871,0.02369869,0.217681,2.670256,3421.457,5696.551,1.664924,8.174514,4.232893,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5869.774,52.84864,88.83559,7.71E+10,3.14E+10,4.69E+10,2.59E+10,8.88E+10,0.01716384,0.0218924,0.2261075,2.669074,3431.061,5767.482,1.680958,8.174679,4.235198,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5869.9264,52.55358,88.52341,7.76E+10,3.16E+10,4.75E+10,2.65E+10,8.97E+10,0.01813899,0.01785943,0.2278673,2.665773,3443.175,5799.83,1.684442,8.227215,4.228811,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5870.0788,51.93248,88.26292,7.85E+10,3.18E+10,4.94E+10,2.83E+10,9.18E+10,0.01840422,0.01371575,0.2351741,2.664627,3453.322,5869.593,1.699684,8.632407,4.225592,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5870.2312,51.86103,88.17075,7.87E+10,3.19E+10,4.96E+10,2.84E+10,9.21E+10,0.01742694,0.01019974,0.2354744,2.666304,3456.929,5877.406,1.700184,8.692743,4.232018,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5870.3836,51.52924,88.22221,7.94E+10,3.20E+10,5.11E+10,2.98E+10,9.38E+10,0.01596702,0.004930546,0.2409672,2.67913,3454.914,5915.607,1.712242,9.584456,4.239084,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5870.536,50.87397,88.05286,8.07E+10,3.23E+10,5.37E+10,3.21E+10,9.67E+10,0.01474742,0.002556238,0.2494581,2.69419,3461.573,5991.376,1.730817,8.877001,4.27541,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5870.6884,50.60888,87.58276,8.17E+10,3.27E+10,5.43E+10,3.25E+10,9.79E+10,0.0136055,0.003513972,0.2493562,2.699173,3480.168,6022.673,1.730577,9.141822,4.333412,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5870.8408,50.64157,87.2308,8.19E+10,3.29E+10,5.37E+10,3.18E+10,9.76E+10,0.01365566,0.00358266,0.2458002,2.693867,3494.184,6018.787,1.722522,8.619598,4.36189,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5870.9932,50.92027,87.04626,8.17E+10,3.30E+10,5.24E+10,3.04E+10,9.63E+10,0.01585935,0.002049973,0.239863,2.687797,3501.589,5985.901,1.709488,8.836883,4.35754,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5871.1456,51.21231,87.19337,8.12E+10,3.28E+10,5.14E+10,2.95E+10,9.52E+10,0.01885558,0.000487322,0.2366761,2.687709,3495.694,5951.727,1.702587,8.575353,4.305842,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5871.298,51.39527,87.67717,8.05E+10,3.25E+10,5.12E+10,2.96E+10,9.46E+10,0.02181834,0.003203061,0.2382416,2.688795,3476.425,5930.519,1.705935,8.6336,4.229678,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5871.4504,51.81924,87.96171,7.97E+10,3.23E+10,5.00E+10,2.85E+10,9.30E+10,0.02322451,0.007554164,0.2342024,2.688826,3465.145,5882.208,1.697532,9.007687,4.148071,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5871.6028,51.42424,88.04262,7.99E+10,3.22E+10,5.15E+10,3.00E+10,9.44E+10,0.02347171,0.009837042,0.24093,2.685433,3461.961,5927.898,1.712305,9.41137,4.120956,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5871.7552,50.89127,88.41066,7.97E+10,3.18E+10,5.36E+10,3.24E+10,9.60E+10,0.02508057,0.009430208,0.2522061,2.676298,3447.584,5989.243,1.737251,9.527908,4.149965,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5871.9076,50.96356,88.97851,7.86E+10,3.13E+10,5.37E+10,3.28E+10,9.54E+10,0.03011268,0.004691154,0.2558842,2.666653,3425.579,5980.763,1.74592,9.118602,4.173159,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5872.06,51.3424,89.50076,7.73E+10,3.08E+10,5.25E+10,3.20E+10,9.36E+10,0.03632614,0.000944214,0.2547556,2.655688,3405.583,5936.766,1.743234,8.148265,4.231955,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5872.2124,52.51063,90.01401,7.54E+10,3.04E+10,4.88E+10,2.86E+10,8.93E+10,0.04000556,0.000156297,0.2419095,2.648142,3386.168,5805.928,1.714539,7.352571,4.254843,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5872.3648,53.87085,90.39916,7.37E+10,3.01E+10,4.47E+10,2.46E+10,8.48E+10,0.04062563,1.14E-05,0.2245576,2.647617,3371.72,5658.618,1.678235,7.586943,4.283267,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5872.5172,54.27821,90.61951,7.32E+10,3.00E+10,4.36E+10,2.36E+10,8.36E+10,0.03954337,1.13E-05,0.2202473,2.652512,3363.517,5615.525,1.669543,8.354419,4.219766,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5872.6696,53.85005,90.74605,7.35E+10,2.99E+10,4.51E+10,2.51E+10,8.50E+10,0.03876219,1.02E-05,0.2281701,2.652398,3358.825,5660.356,1.685225,9.087216,4.181329,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5872.822,53.35235,90.99524,7.33E+10,2.96E+10,4.66E+10,2.69E+10,8.61E+10,0.04544267,6.55E-06,0.2380215,2.638359,3349.639,5713.04,1.705588,8.37227,4.138035,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5872.9744,53.06554,91.26914,7.28E+10,2.92E+10,4.75E+10,2.80E+10,8.65E+10,0.06214696,3.34E-06,0.2446457,2.621054,3339.578,5743.862,1.719943,8.105227,4.134223,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5873.1268,53.02369,91.48806,7.19E+10,2.88E+10,4.74E+10,2.82E+10,8.58E+10,0.08509419,3.21E-06,0.2470997,2.597885,3331.588,5748.377,1.725418,7.475268,4.082488,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5873.2792,54.0069,92.25607,6.94E+10,2.80E+10,4.44E+10,2.58E+10,8.18E+10,0.1089054,0.000651458,0.2392655,2.564981,3303.976,5645.011,1.708456,7.992053,3.96424,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5873.4316,55.80268,92.85252,6.62E+10,2.72E+10,3.91E+10,2.10E+10,7.54E+10,0.1254876,0.003718374,0.2169585,2.524842,3282.628,5463.664,1.664392,7.556589,3.785629,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5873.584,56.9193,93.05827,6.43E+10,2.68E+10,3.59E+10,1.80E+10,7.16E+10,0.1247283,0.01050812,0.2011112,2.496306,3275.372,5355.067,1.634943,7.633017,3.634594,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5873.7364,57.14143,93.4474,6.37E+10,2.65E+10,3.56E+10,1.79E+10,7.09E+10,0.1160254,0.01226994,0.2013724,2.492086,3261.751,5334.133,1.635371,7.402051,3.599765,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5873.8888,57.12423,94.11556,6.34E+10,2.62E+10,3.62E+10,1.87E+10,7.12E+10,0.1116621,0.00719543,0.208315,2.501377,3238.627,5335.745,1.647562,7.75212,3.64734,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5874.0412,57.91538,94.65059,6.24E+10,2.60E+10,3.48E+10,1.75E+10,6.95E+10,0.1141414,0.001889217,0.2006143,2.506439,3220.276,5263.602,1.634488,7.752817,3.716843,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5874.1936,58.67494,94.80812,6.15E+10,2.58E+10,3.30E+10,1.58E+10,6.75E+10,0.1241863,3.88E-06,0.1895995,2.500211,3214.915,5194.755,1.615829,7.747318,3.716953,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5874.346,58.38037,94.57536,6.16E+10,2.58E+10,3.34E+10,1.61E+10,6.78E+10,0.1370949,5.83E-06,0.1921649,2.487694,3222.842,5221.137,1.620027,7.896132,3.703882,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5874.4984,57.25608,94.3476,6.26E+10,2.59E+10,3.58E+10,1.86E+10,7.04E+10,0.1419225,7.88E-06,0.2082966,2.482317,3230.607,5324.249,1.648055,8.102916,3.653207,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5874.6508,56.50826,94.29063,6.34E+10,2.60E+10,3.77E+10,2.04E+10,7.24E+10,0.1347467,8.45E-06,0.2197697,2.48893,3232.559,5393.929,1.668625,9.100202,3.60763,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5874.8032,56.41732,94.10136,6.41E+10,2.63E+10,3.81E+10,2.06E+10,7.31E+10,0.120171,0.000156832,0.2194186,2.505228,3239.069,5402.596,1.667952,9.071243,3.586329,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5874.9556,56.29675,93.5583,6.52E+10,2.68E+10,3.83E+10,2.04E+10,7.41E+10,0.1059316,0.000866875,0.2161943,2.526322,3257.909,5414.192,1.661872,9.074361,3.70399,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5875.108,55.65723,93.01994,6.68E+10,2.74E+10,3.99E+10,2.17E+10,7.64E+10,0.09437956,0.002720617,0.2211327,2.547361,3276.733,5476.762,1.671387,8.955564,3.93562,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5875.2604,55.01977,92.47579,6.84E+10,2.79E+10,4.16E+10,2.30E+10,7.88E+10,0.08411089,0.002611404,0.2260281,2.568212,3296.038,5539.904,1.680775,9.272354,4.168674,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5875.4128,55.06631,92.30705,6.91E+10,2.82E+10,4.17E+10,2.29E+10,7.93E+10,0.0732248,0.00075121,0.2237417,2.588714,3302.026,5535.214,1.676304,9.444954,4.278838,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5875.5652,55.79376,92.60839,6.86E+10,2.82E+10,4.01E+10,2.13E+10,7.78E+10,0.06106612,4.93E-06,0.2150556,2.604779,3291.293,5463.391,1.65993,9.755943,4.286572,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5875.7176,56.36127,93.02774,6.79E+10,2.81E+10,3.90E+10,2.03E+10,7.64E+10,0.05085259,2.74E-06,0.2100362,2.613581,3276.46,5407.998,1.650561,10.21907,4.27853,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5875.87,56.27788,93.4497,6.76E+10,2.78E+10,3.96E+10,2.11E+10,7.67E+10,0.04715712,0.006943399,0.2154205,2.6158,3261.663,5416.03,1.66053,10.391,4.281265,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5876.0224,55.51675,93.88787,6.79E+10,2.76E+10,4.21E+10,2.37E+10,7.89E+10,0.0484863,0.01452704,0.2309757,2.615803,3246.445,5490.733,1.691355,9.960613,4.2934,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5876.1748,54.76345,94.32588,6.81E+10,2.73E+10,4.47E+10,2.64E+10,8.11E+10,0.05106306,0.0170998,0.2457056,2.618625,3231.366,5565.877,1.722479,9.898777,4.285601,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5876.3272,54.05859,94.34481,6.87E+10,2.73E+10,4.68E+10,2.86E+10,8.33E+10,0.05290903,0.01818553,0.2555658,2.619668,3230.709,5638.658,1.745316,9.755532,4.302095,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5876.4796,54.39275,94.35186,6.84E+10,2.73E+10,4.58E+10,2.76E+10,8.23E+10,0.05258385,0.01915491,0.2510176,2.618464,3230.465,5604.363,1.734828,9.818718,4.310775,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5876.632,55.88707,94.5263,6.70E+10,2.72E+10,4.16E+10,2.35E+10,7.79E+10,0.05258589,0.01809536,0.231031,2.615953,3224.501,5455.129,1.691756,9.869227,4.283751,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5876.7844,57.24781,94.53699,6.58E+10,2.72E+10,3.79E+10,1.98E+10,7.41E+10,0.05395983,0.01375095,0.2103261,2.613017,3224.136,5324.707,1.651522,9.448867,4.227347,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5876.9368,58.32789,94.50326,6.47E+10,2.71E+10,3.51E+10,1.70E+10,7.13E+10,0.0557202,0.009524664,0.1921818,2.609674,3225.286,5226.061,1.62034,8.958313,4.167088,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5877.0892,58.69922,94.45633,6.43E+10,2.71E+10,3.41E+10,1.60E+10,7.02E+10,0.05652495,0.008797307,0.1854132,2.604258,3226.889,5192.58,1.609159,8.448306,4.162484,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5877.2416,58.69355,94.35126,6.43E+10,2.71E+10,3.40E+10,1.59E+10,7.02E+10,0.0530357,0.01124809,0.1843651,2.601479,3230.483,5193.078,1.607525,8.983788,4.191228,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5877.394,58.59079,94.37231,6.44E+10,2.72E+10,3.42E+10,1.61E+10,7.05E+10,0.04766651,0.01230478,0.1863795,2.603608,3229.762,5202.205,1.610711,9.496415,4.247636,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5877.5464,57.86293,94.48763,6.52E+10,2.72E+10,3.62E+10,1.81E+10,7.24E+10,0.04476992,0.009991528,0.1998156,2.609914,3225.82,5268.067,1.633103,9.639428,4.274219,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5877.6988,56.43618,94.48897,6.67E+10,2.73E+10,4.01E+10,2.20E+10,7.65E+10,0.045164,0.007011625,0.2224252,2.621049,3225.774,5401.966,1.674616,10.19384,4.252382,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5877.8512,55.13746,94.14894,6.82E+10,2.75E+10,4.36E+10,2.52E+10,8.03E+10,0.04868139,0.004944671,0.2389589,2.626498,3237.449,5528.462,1.70763,10.13724,4.238113,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5878.0036,54.40126,93.65968,6.91E+10,2.78E+10,4.53E+10,2.68E+10,8.23E+10,0.05525115,0.001809538,0.2454232,2.620658,3254.355,5602.941,1.721665,10.70633,4.214648,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5878.156,54.12144,93.13689,6.96E+10,2.79E+10,4.55E+10,2.69E+10,8.28E+10,0.06128151,1.09E-05,0.2450763,2.609339,3272.633,5631.785,1.720884,11.41128,4.111179,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5878.3084,53.73735,92.61488,7.02E+10,2.82E+10,4.61E+10,2.73E+10,8.37E+10,0.06334075,5.21E-06,0.2462352,2.60001,3291.071,5672.206,1.723501,11.38004,3.961256,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5878.4608,53.14988,91.89339,7.13E+10,2.85E+10,4.73E+10,2.82E+10,8.53E+10,0.06130094,4.46E-06,0.2486522,2.594794,3316.964,5734.893,1.728953,10.47311,3.847693,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5878.6132,52.48121,91.26671,7.24E+10,2.89E+10,4.89E+10,2.96E+10,8.74E+10,0.05576296,7.08E-06,0.2529792,2.591512,3339.68,5808.069,1.739091,9.065256,3.911039,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5878.7656,52.24924,91.01781,7.30E+10,2.91E+10,4.95E+10,3.01E+10,8.83E+10,0.04705593,8.95E-06,0.2542392,2.593504,3348.796,5833.587,1.741997,8.806952,4.072723,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5878.918,52.95395,90.96154,7.27E+10,2.93E+10,4.73E+10,2.78E+10,8.63E+10,0.04282707,6.22E-06,0.2435454,2.60506,3350.867,5756.577,1.717938,9.346221,4.19686,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5879.0704,54.45638,91.07964,7.15E+10,2.92E+10,4.29E+10,2.34E+10,8.19E+10,0.05010515,0.000714989,0.2215137,2.611626,3346.526,5598.608,1.672932,9.778523,4.26029,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5879.2228,56.26946,91.40562,6.91E+10,2.89E+10,3.78E+10,1.85E+10,7.64E+10,0.06027208,0.001712397,0.1945941,2.601765,3334.604,5418.217,1.624795,9.406099,4.239783,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5879.3752,57.25631,92.30276,6.66E+10,2.80E+10,3.55E+10,1.68E+10,7.29E+10,0.06587591,0.003308546,0.187227,2.571438,3302.328,5323.482,1.61208,8.984641,4.261668,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5879.5276,57.17617,93.25874,6.50E+10,2.71E+10,3.59E+10,1.79E+10,7.21E+10,0.07544305,0.009161904,0.198751,2.536118,3268.376,5330.958,1.631119,10.08727,4.275738,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5879.68,56.7102,93.80177,6.42E+10,2.65E+10,3.71E+10,1.95E+10,7.25E+10,0.08739965,0.01729407,0.2118861,2.508431,3249.42,5374.802,1.654103,10.26204,4.273221,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5879.8324,55.72961,93.60482,6.49E+10,2.65E+10,3.94E+10,2.18E+10,7.47E+10,0.09002862,0.02017515,0.2253748,2.496608,3256.28,5470.018,1.679789,10.69216,4.222097,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5879.9848,55.05399,92.80949,6.63E+10,2.70E+10,4.07E+10,2.27E+10,7.67E+10,0.08455946,0.01692599,0.2285147,2.50093,3284.224,5536.401,1.685781,9.586555,4.165954,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5880.1372,54.68839,91.92642,6.79E+10,2.77E+10,4.13E+10,2.28E+10,7.82E+10,0.07778877,0.011315,0.2260969,2.516597,3315.766,5573.504,1.680911,10.30069,4.140182,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5880.2896,54.16289,91.38608,6.93E+10,2.82E+10,4.27E+10,2.39E+10,8.02E+10,0.07181752,0.006340814,0.2292493,2.532907,3335.31,5627.618,1.687276,9.983719,4.127677,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5880.442,53.22976,91.15625,7.06E+10,2.84E+10,4.55E+10,2.65E+10,8.34E+10,0.06822101,0.002455059,0.2411688,2.542234,3343.712,5726.852,1.712706,9.578615,4.127014,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5880.5944,52.57331,91.13935,7.13E+10,2.85E+10,4.76E+10,2.86E+10,8.56E+10,0.06473108,0.000394053,0.2506448,2.547211,3344.33,5797.648,1.733578,9.150438,4.189504,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5880.7468,52.42983,91.30878,7.14E+10,2.85E+10,4.84E+10,2.94E+10,8.64E+10,0.05918564,1.25E-05,0.2540481,2.555579,3338.129,5813.492,1.741546,9.325938,4.273016,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5880.8992,53.03488,91.38589,7.12E+10,2.86E+10,4.68E+10,2.77E+10,8.49E+10,0.05400479,6.88E-06,0.2459493,2.569591,3335.307,5747.809,1.723325,9.559325,4.284503,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5881.0516,55.32449,91.35162,6.95E+10,2.87E+10,4.02E+10,2.11E+10,7.85E+10,0.05467702,2.74E-06,0.209162,2.581693,3336.558,5513.779,1.652545,9.529603,4.1763,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5881.204,57.22343,92.0818,6.70E+10,2.83E+10,3.55E+10,1.67E+10,7.32E+10,0.06159467,0.00140626,0.1854232,2.578707,3310.261,5326.862,1.609182,10.1072,4.045804,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5881.3564,58.11865,92.50999,6.51E+10,2.77E+10,3.33E+10,1.48E+10,7.03E+10,0.0717627,0.004049588,0.1738377,2.554729,3294.783,5244.713,1.591838,10.59962,3.986004,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5881.5088,58.39826,92.7139,6.39E+10,2.73E+10,3.24E+10,1.42E+10,6.88E+10,0.08378438,0.004602541,0.1711245,2.525369,3287.557,5219.34,1.587621,11.12086,3.972702,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5881.6612,57.61087,93.24448,6.39E+10,2.68E+10,3.45E+10,1.66E+10,7.03E+10,0.09461403,0.001898338,0.1909135,2.50971,3268.854,5291.29,1.618763,9.592656,3.988726,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5881.8136,56.38877,93.71043,6.47E+10,2.66E+10,3.80E+10,2.03E+10,7.35E+10,0.09752943,0.000118227,0.2159406,2.515666,3252.589,5405.921,1.662081,9.068995,4.045674,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5881.966,56.06157,94.47508,6.47E+10,2.63E+10,3.97E+10,2.21E+10,7.48E+10,0.09001434,1.13E-05,0.2282256,2.530397,3226.342,5436.922,1.68519,8.295074,4.171271,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5882.1184,56.59218,95.20265,6.41E+10,2.61E+10,3.91E+10,2.17E+10,7.39E+10,0.07595149,5.51E-06,0.2267658,2.547762,3201.614,5386.103,1.682294,8.978575,4.221411,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5882.2708,57.23133,95.23595,6.39E+10,2.62E+10,3.77E+10,2.02E+10,7.27E+10,0.06161349,3.77E-06,0.2172892,2.561339,3200.481,5325.899,1.664112,8.135178,4.207211,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5882.4232,57.29564,94.68846,6.46E+10,2.67E+10,3.73E+10,1.95E+10,7.28E+10,0.05103194,4.23E-06,0.2111759,2.573873,3219.023,5319.819,1.652625,8.676835,4.091375,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5882.5756,56.12944,94.00497,6.65E+10,2.72E+10,4.01E+10,2.19E+10,7.63E+10,0.04343864,3.54E-06,0.2228079,2.586586,3242.42,5431.634,1.675109,9.412662,4.008256,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5882.728,55.26387,93.22036,6.83E+10,2.78E+10,4.20E+10,2.35E+10,7.90E+10,0.03897742,0.000132782,0.2290291,2.598109,3269.743,5515.374,1.686814,10.26051,3.965551,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5882.8804,54.65374,92.59483,6.96E+10,2.82E+10,4.34E+10,2.46E+10,8.11E+10,0.03718375,0.000163152,0.2326354,2.606168,3291.778,5577.31,1.694292,10.84324,4.012995,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5883.0328,53.90033,92.37666,7.06E+10,2.84E+10,4.56E+10,2.66E+10,8.35E+10,0.03598615,0.001362829,0.2418664,2.609505,3299.535,5655.08,1.713899,9.991119,4.109858,,
